----------------------------------------------------------------------
--------------N.I.N.A. - Nighttime Imaging 'N' Astronomy--------------
--------------------------Version 3.1.2.9001--------------------------
-------------------------2025-07-25T23:10:08--------------------------
----------------------------------------------------------------------
---------------------Microsoft Windows 10.0.26100---------------------
-------------------------OS Architecture X64--------------------------
-----------------------Process Architecture X64-----------------------
------------------------------.NET 8.0.8------------------------------
----------------------------------------------------------------------
--------------------------Processor Count 4---------------------------
--------------------Total Physical Memory 15.78 GB--------------------
----------------------------------------------------------------------
DATE|LEVEL|SOURCE|MEMBER|LINE|MESSAGE
2025-07-25T23:11:25.8677|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.WindGust GET is not implemented in this driver (PegasusAstro PPBAdvance)
2025-07-25T23:11:25.8706|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.WindSpeed GET is not implemented in this driver (PegasusAstro PPBAdvance)
2025-07-25T23:11:25.9023|INFO|WeatherDataVM.cs|ChooseWeatherData|143|Successfully connected Weather Device. Id: ASCOM.PegasusAstroPPBAdvance.ObservingConditions Name: PegasusAstro PPBAdvance DisplayName: PegasusAstro PPBAdvance Driver Version: 2.5.4568.312
2025-07-25T23:11:25.9067|INFO|SwitchVM.cs|Disconnect|298|Disconnected Switch
2025-07-25T23:11:26.1377|INFO|SwitchVM.cs|Connect|259|Successfully connected Switch. Id: ASCOM.PegasusAstroPPBAdvance.Switch Name: PegasusAstro PPBAdvance DisplayName: PegasusAstro PPBAdvance Driver Version: 2.5.4568.312
2025-07-25T23:11:26.1427|INFO|DomeVM.cs|Disconnect|336|Disconnected Dome Device
2025-07-25T23:11:26.1463|INFO|SafetyMonitorVM.cs|Disconnect|208|Disconnected Safety Monitor
2025-07-25T23:11:40.5888|INFO|Sequence2VM.cs|StartSequence|485|Advanced Sequence starting
2025-07-25T23:11:40.6086|INFO|SequenceItem.cs|Run|208|Starting Category: * Instruction Set *, Container: NINA.Sequencer.Container.SequenceRootContainer, Strategy: SequentialStrategy, Items[CREATED]: 3
2025-07-25T23:11:40.6148|INFO|SequenceItem.cs|Run|208|Starting Category: * Instruction Set *, Container: NINA.Sequencer.Container.StartAreaContainer, Strategy: SequentialStrategy, Items[CREATED]: 1
2025-07-25T23:11:40.6153|INFO|SequenceItem.cs|Run|208|Starting Category: * Instruction Set *, Container: NINA.Sequencer.Container.SequentialContainer, Strategy: SequentialStrategy, Items[CREATED]: 7, Triggers: Category: Ground Station, Item: Failures to Pushover
2025-07-25T23:11:40.6162|INFO|SequenceItem.cs|Run|208|Starting Category: Utility, Item: WaitForTime, Time: 21:45:24h, Offset: 0
