ExposureNumber,FilePath,FilterName,ExposureStart,Duration,Binning,CameraTemp,CameraTargetTemp,Gain,Offset,ADUStDev,ADUMean,ADUMedian,ADUMin,ADUMax,DetectedStars,HFR,HFRStDev,FWHM,Eccentricity,GuidingRMS,GuidingRMSArcSec,GuidingRMSRA,GuidingRMSRAArcSec,GuidingRMSDEC,GuidingRMSDECArcSec,FocuserPosition,FocuserTemp,RotatorPosition,PierSide,Airmass,ExposureStartUTC,MountRA,MountDec,ImageType
29,/Volumes/Office-SSD/Astronomy/Astrophotography/Messier Objects/M81/M81_2025-12-20/M81_2025-12-20_LIGHT_B_30.00_0029.fits,B,2025-12-20T22:39:00Z,30,1x1,-20.1,-20,100,50,91.3327,526.2341,525,340,65535,552,2.6339,0.258,3.911567780314478,0.5216137755851722,0.6537,0.5311,0.5378,0.4369,0.3716,0.3019,17566,50,90.0557,West,1.8964,2025-12-21T03:39:50Z,148.88125237730574,69.31200073148194,LIGHT
28,NA,L,2025-12-20T21:28:00Z,60,1x1,-20,-20,100,50,315.2868,696.593,690,503,65535,800,2.4442,0.2488,3.72546735003447,0.4947249776177166,0.5827,0.4734,0.4125,0.3352,0.4116,0.3344,17603,50,90.0557,West,2.2838,2025-12-21T02:28:49Z,148.86869547174092,69.31198367962129,LIGHT
28,NA,R,2025-12-20T22:33:00Z,30,1x1,-20,-20,100,50,126.0022,531.222,529,333,65535,654,2.3159,0.2571,3.1471737226015435,0.6665085345596272,0.5999,0.4874,0.3822,0.3105,0.4624,0.3757,17569,50,90.0557,West,1.926,2025-12-21T03:33:31Z,148.8686796644673,69.31198344943297,LIGHT
28,NA,G,2025-12-20T22:36:00Z,30,1x1,-20,-20,100,50,99.4893,528.9723,527,332,65535,505,2.5355,0.2577,3.598376889381379,0.6892226165325079,0.6417,0.5214,0.5329,0.4329,0.3576,0.2906,17554,50,90.0557,West,1.9128,2025-12-21T03:36:19Z,148.877061822391,69.3119949766986,LIGHT
28,/Volumes/Office-SSD/Astronomy/Astrophotography/Messier Objects/M81/M81_2025-12-20/M81_2025-12-20_LIGHT_B_30.00_0028.fits,B,2025-12-20T22:39:00Z,30,1x1,-20.1,-20,100,50,91.979,526.2754,525,341,65535,564,2.6203,0.2595,3.8421856660445983,0.4714561901177573,0.621,0.5045,0.467,0.3794,0.4093,0.3326,17566,50,90.0557,West,1.8987,2025-12-21T03:39:19Z,148.88125250035355,69.3120007333182,LIGHT
27,NA,L,2025-12-20T21:27:00Z,60,1x1,-20,-20,100,50,315.3031,697.5762,691,493,65535,813,2.3665,0.2387,3.611398549327829,0.4961334506935434,0.5029,0.4086,0.378,0.3071,0.3318,0.2696,17603,50,90.0557,West,2.2905,2025-12-21T02:27:49Z,148.87288714961093,69.31198945202611,LIGHT
27,NA,R,2025-12-20T22:32:00Z,30,1x1,-20,-20,100,50,125.1812,531.0692,529,356,65535,626,2.355,0.234,3.2309431217564137,0.6662665446230673,0.4576,0.3718,0.2979,0.242,0.3474,0.2822,17569,50,90.0557,West,1.9293,2025-12-21T03:32:49Z,148.86867983712065,69.31198345200754,LIGHT
27,NA,G,2025-12-20T22:35:00Z,30,1x1,-20,-20,100,50,97.5285,528.9671,527,324,65535,509,2.6057,0.2534,3.789832207429694,0.6630741671523525,0.6381,0.5185,0.4138,0.3362,0.4858,0.3947,17554,50,90.0557,West,1.9151,2025-12-21T03:35:48Z,148.87287052104034,69.31198921009317,LIGHT
27,/Volumes/Office-SSD/Astronomy/Astrophotography/Messier Objects/M81/M81_2025-12-20/M81_2025-12-20_LIGHT_B_30.00_0027.fits,B,2025-12-20T22:38:00Z,30,1x1,-20.1,-20,100,50,96.6407,526.2612,525,350,65535,561,2.4922,0.2455,3.634926180447991,0.5169375416126288,0.8187,0.6652,0.6402,0.5202,0.5104,0.4147,17566,50,90.0557,West,1.901,2025-12-21T03:38:49Z,148.87706119808027,69.3119949673834,LIGHT
26,NA,L,2025-12-20T21:26:00Z,60,1x1,-19.9,-20,100,50,315.7011,698.5091,692,492,65535,805,2.4025,0.2512,3.6983622971292807,0.505601830405366,0.5496,0.4465,0.3456,0.2808,0.4273,0.3472,17603,50,90.0557,West,2.2978,2025-12-21T02:26:39Z,148.8728874288532,69.31198945598364,LIGHT
26,NA,R,2025-12-20T22:32:00Z,30,1x1,-20,-20,100,50,124.1051,530.9999,529,333,65535,645,2.3785,0.2554,3.332688583459539,0.6523072885299485,0.4399,0.3575,0.3309,0.2688,0.2899,0.2356,17569,50,90.0557,West,1.9317,2025-12-21T03:32:18Z,148.86867996025634,69.3119834538429,LIGHT
26,NA,G,2025-12-20T22:35:00Z,30,1x1,-20,-20,100,50,100.3138,529.023,527,357,65535,525,2.5274,0.2668,3.739519085551159,0.7063517146366264,0.5961,0.4844,0.4673,0.3797,0.3702,0.3008,17554,50,90.0557,West,1.9175,2025-12-21T03:35:18Z,148.8728706443321,69.31198921193248,LIGHT
26,/Volumes/Office-SSD/Astronomy/Astrophotography/Messier Objects/M81/M81_2025-12-20/M81_2025-12-20_LIGHT_B_30.00_0026.fits,B,2025-12-20T22:38:00Z,30,1x1,-20,-20,100,50,98.3716,526.3804,525,351,65535,574,2.4446,0.2571,3.5513435381224148,0.49578855990783743,0.7295,0.5928,0.657,0.5338,0.3172,0.2578,17566,50,90.0557,West,1.9042,2025-12-21T03:38:07Z,148.87706137075665,69.3119949699616,LIGHT
25,NA,L,2025-12-20T21:25:00Z,60,1x1,-20,-20,100,50,314.1385,699.5528,693,469,65535,807,2.3956,0.2488,3.63884528675956,0.5239643310377297,0.5841,0.4746,0.4745,0.3855,0.3407,0.2768,17603,50,90.0557,West,2.3046,2025-12-21T02:25:39Z,148.87288768327556,69.31198945958637,LIGHT
25,NA,R,2025-12-20T22:31:00Z,30,1x1,-20,-20,100,50,124.0733,530.9588,529,326,65535,628,2.3849,0.2649,3.268318091656442,0.6585410627297995,0.4858,0.3947,0.3671,0.2983,0.3182,0.2585,17569,50,90.0557,West,1.9341,2025-12-21T03:31:47Z,148.86868008342864,69.31198345567813,LIGHT
25,NA,G,2025-12-20T22:34:00Z,30,1x1,-20,-20,100,50,102.0899,529.0609,527,296,65535,513,2.4361,0.2563,3.4568221282357685,0.6921136511627635,0.4216,0.3426,0.3077,0.25,0.2883,0.2342,17554,50,90.0557,West,1.9206,2025-12-21T03:34:38Z,148.87287080855893,69.31198921438144,LIGHT
25,/Volumes/Office-SSD/Astronomy/Astrophotography/Messier Objects/M81/M81_2025-12-20/M81_2025-12-20_LIGHT_B_30.00_0025.fits,B,2025-12-20T22:37:00Z,30,1x1,-20,-20,100,50,97.3999,526.3214,525,339,65535,568,2.4966,0.2409,3.626508849893278,0.5186229886478038,0.664,0.5395,0.5364,0.4358,0.3914,0.318,17566,50,90.0557,West,1.9067,2025-12-21T03:37:36Z,148.87706150202317,69.31199497192065,LIGHT
24,NA,L,2025-12-20T21:24:00Z,60,1x1,-20,-20,100,50,314.5358,700.8673,695,479,65535,823,2.3728,0.2543,3.6710912067542423,0.4994856664749936,0.4804,0.3903,0.3989,0.3241,0.2678,0.2176,17603,50,90.0557,West,2.3111,2025-12-21T02:24:38Z,148.87288792960967,69.31198946307185,LIGHT
24,NA,R,2025-12-20T22:14:00Z,30,1x1,-20,-20,100,50,116.4921,531.5395,530,333,65535,648,2.5666,0.2749,3.751007443613568,0.5558604179127133,1.0048,0.8164,0.9177,0.7457,0.4091,0.3324,17569,50,90.0557,West,2.0202,2025-12-21T03:14:32Z,148.84353582101713,69.31194889024896,LIGHT
24,NA,G,2025-12-20T22:17:00Z,30,1x1,-20,-20,100,50,97.1904,530.1015,529,342,65535,538,2.5638,0.2698,3.846699497614458,0.6164609520453113,0.7676,0.6237,0.5732,0.4657,0.5105,0.4148,17554,50,90.0557,West,2.0056,2025-12-21T03:17:21Z,148.84772653949264,69.31195465300263,LIGHT
24,/Volumes/Office-SSD/Astronomy/Astrophotography/Messier Objects/M81/M81_2025-12-20/M81_2025-12-20_LIGHT_B_30.00_0024.fits,B,2025-12-20T22:20:00Z,30,1x1,-20,-20,100,50,98.1006,527.206,526,356,65535,567,2.442,0.227,3.616950480551041,0.42570939173583816,0.7226,0.5871,0.4571,0.3714,0.5596,0.4547,17566,50,90.0557,West,1.9905,2025-12-21T03:20:20Z,148.8519172264774,69.31196041459734,LIGHT
23,NA,L,2025-12-20T21:23:00Z,60,1x1,-20,-20,100,50,312.9146,701.5947,695,428,65535,797,2.4759,0.2745,3.843311625904666,0.5019051286172164,0.7884,0.6406,0.6815,0.5537,0.3964,0.3221,17603,50,90.0557,West,2.3188,2025-12-21T02:23:28Z,148.8728882167844,69.31198946713181,LIGHT
23,NA,R,2025-12-20T22:13:00Z,30,1x1,-19.9,-20,100,50,119.0039,531.537,530,336,65535,656,2.4833,0.2515,3.6343633364837657,0.5588804182807932,0.9802,0.7964,0.7102,0.577,0.6756,0.5489,17569,50,90.0557,West,2.0239,2025-12-21T03:13:49Z,148.84353599348316,69.31194889280528,LIGHT
23,NA,G,2025-12-20T22:16:00Z,30,1x1,-20,-20,100,50,92.9888,530.119,529,364,65535,540,2.655,0.2862,3.998347436494713,0.586996446679428,0.6602,0.5364,0.4941,0.4015,0.4378,0.3557,17554,50,90.0557,West,2.0083,2025-12-21T03:16:50Z,148.8477266711027,69.31195465495497,LIGHT
23,/Volumes/Office-SSD/Astronomy/Astrophotography/Messier Objects/M81/M81_2025-12-20/M81_2025-12-20_LIGHT_B_30.00_0023.fits,B,2025-12-20T22:19:00Z,30,1x1,-20,-20,100,50,100.3138,527.2675,526,353,65535,580,2.3466,0.221,3.42531359435731,0.4511834928801919,0.6712,0.5453,0.4977,0.4044,0.4502,0.3658,17566,50,90.0557,West,1.993,2025-12-21T03:19:49Z,148.85191734963337,69.31196041642588,LIGHT
22,NA,L,2025-12-20T21:22:00Z,60,1x1,-20,-20,100,50,311.8451,702.9798,697,481,65535,792,2.5126,0.2729,3.930760160644444,0.4918324689433155,0.8276,0.6724,0.6313,0.5129,0.5352,0.4348,17603,50,90.0557,West,2.3254,2025-12-21T02:22:27Z,148.87707988792053,69.31199523869864,LIGHT
22,NA,R,2025-12-20T22:13:00Z,30,1x1,-20,-20,100,50,116.4234,531.6104,530,324,65535,640,2.567,0.2811,3.78310020934727,0.6315627316414678,0.7993,0.6494,0.587,0.4769,0.5425,0.4408,17569,50,90.0557,West,2.0266,2025-12-21T03:13:19Z,148.84353612503895,69.31194889475432,LIGHT
22,NA,G,2025-12-20T22:16:00Z,30,1x1,-20,-20,100,50,92.5844,530.1645,529,345,65535,533,2.6789,0.2605,4.023422215601346,0.6349350795907296,0.7143,0.5803,0.6368,0.5174,0.3236,0.2629,17554,50,90.0557,West,2.0109,2025-12-21T03:16:20Z,148.84772679440593,69.31195465678339,LIGHT
22,/Volumes/Office-SSD/Astronomy/Astrophotography/Messier Objects/M81/M81_2025-12-20/M81_2025-12-20_LIGHT_B_30.00_0022.fits,B,2025-12-20T22:19:00Z,30,1x1,-20,-20,100,50,96.8791,527.2859,526,328,65535,581,2.4401,0.2216,3.616834381343475,0.45818011340505743,0.6222,0.5056,0.4103,0.3334,0.4678,0.3801,17566,50,90.0557,West,1.9965,2025-12-21T03:19:08Z,148.84772610460675,69.31195464654581,LIGHT
21,NA,L,2025-12-20T21:21:00Z,60,1x1,-20.1,-20,100,50,308.7001,703.148,697,507,65535,762,2.6455,0.3109,4.155109941462646,0.4967097217184264,0.8824,0.717,0.4665,0.379,0.749,0.6086,17603,50,90.0557,West,2.3323,2025-12-21T02:21:27Z,148.8770801424785,69.31199524228654,LIGHT
21,NA,R,2025-12-20T22:12:00Z,30,1x1,-20,-20,100,50,116.242,531.6252,530,349,65535,645,2.6053,0.2828,3.9415334806907434,0.5453551817760336,0.8042,0.6534,0.4931,0.4006,0.6354,0.5162,17569,50,90.0557,West,2.0293,2025-12-21T03:12:48Z,148.84353624823095,69.31194889657877,LIGHT
21,NA,G,2025-12-20T22:15:00Z,30,1x1,-19.9,-20,100,50,92.3041,530.2237,529,337,65535,548,2.6741,0.281,4.013060582387383,0.6252021176271375,0.8951,0.7272,0.7889,0.641,0.4227,0.3435,17554,50,90.0557,West,2.0145,2025-12-21T03:15:39Z,148.8435355502128,69.31194888623234,LIGHT
21,/Volumes/Office-SSD/Astronomy/Astrophotography/Messier Objects/M81/M81_2025-12-20/M81_2025-12-20_LIGHT_B_30.00_0021.fits,B,2025-12-20T22:18:00Z,30,1x1,-20,-20,100,50,99.4767,527.3448,526,337,65535,568,2.3839,0.2048,3.4815402221661085,0.462487675228102,0.7052,0.573,0.4005,0.3254,0.5805,0.4716,17566,50,90.0557,West,1.9991,2025-12-21T03:18:37Z,148.8477262277106,69.31195464837442,LIGHT
20,NA,L,2025-12-20T21:20:00Z,60,1x1,-20.1,-20,100,50,311.9251,703.1123,697,468,65535,788,2.5303,0.2645,3.924221735332946,0.49614982466463176,0.6293,0.5113,0.4862,0.395,0.3995,0.3246,17603,50,90.0557,West,2.3403,2025-12-21T02:20:14Z,148.8770804377699,69.31199524644497,LIGHT
20,NA,R,2025-12-20T22:10:00Z,30,1x1,-19.9,-20,100,50,112.4738,531.5052,530,338,65535,640,2.6219,0.2882,3.876136332246965,0.5391378918016339,0.9264,0.7527,0.8024,0.6519,0.463,0.3762,17600,50,90.0557,West,2.0429,2025-12-21T03:10:14Z,148.84353688026297,69.31194890592829,LIGHT
20,NA,G,2025-12-20T22:15:00Z,30,1x1,-20,-20,100,50,91.2071,530.2622,529,324,65535,525,2.6618,0.291,4.002457305253133,0.6398970432924783,0.7238,0.5881,0.577,0.4688,0.4369,0.355,17554,50,90.0557,West,2.0171,2025-12-21T03:15:08Z,148.8435356734395,69.31194888806048,LIGHT
20,/Volumes/Office-SSD/Astronomy/Astrophotography/Messier Objects/M81/M81_2025-12-20/M81_2025-12-20_LIGHT_B_30.00_0020.fits,B,2025-12-20T22:18:00Z,30,1x1,-20,-20,100,50,99.0782,527.3985,526,343,65535,569,2.3717,0.219,3.415582724720909,0.47649034580598526,0.6575,0.5342,0.5228,0.4248,0.3987,0.3239,17566,50,90.0557,West,2.0018,2025-12-21T03:18:07Z,148.8477263591616,69.31195465032626,LIGHT
19,NA,L,2025-12-20T21:10:00Z,60,1x1,-20,-20,100,50,310.1507,708.5295,702,508,65535,779,2.5614,0.2792,4.067103561277794,0.5094086479995836,0.6759,0.5492,0.5345,0.4342,0.4138,0.3362,17603,50,90.0557,West,2.4079,2025-12-21T02:10:19Z,148.8854657289607,69.31200681464576,LIGHT
19,NA,R,2025-12-20T21:52:00Z,30,1x1,-20.1,-20,100,50,111.7659,532.3298,530,321,65535,623,2.603,0.2642,3.820238103171312,0.4988923237891552,0.8462,0.6875,0.7438,0.6043,0.4036,0.3279,17600,50,90.0557,West,2.1399,2025-12-21T02:52:50Z,148.8561154198567,69.31196628580645,LIGHT
19,NA,G,2025-12-20T21:55:00Z,30,1x1,-19.9,-20,100,50,90.5773,531.27,530,337,65535,527,2.68,0.2521,3.966154416777465,0.5991065654034952,0.7748,0.6295,0.5395,0.4383,0.5561,0.4519,17585,50,90.0557,West,2.1226,2025-12-21T02:55:50Z,148.8519232618376,69.3119605034083,LIGHT
19,/Volumes/Office-SSD/Astronomy/Astrophotography/Messier Objects/M81/M81_2025-12-20/M81_2025-12-20_LIGHT_B_30.00_0019.fits,B,2025-12-20T21:58:00Z,30,1x1,-19.9,-20,100,50,91.5291,528.5699,527,330,65535,547,2.5154,0.2265,3.798745782613633,0.4393823432481963,0.9042,0.7347,0.5313,0.4316,0.7317,0.5945,17597,50,90.0557,West,2.1054,2025-12-21T02:58:53Z,148.85192251477974,69.31196049250354,LIGHT
18,NA,L,2025-12-20T21:09:00Z,60,1x1,-20,-20,100,50,310.2723,709.1318,703,501,65535,764,2.5437,0.2755,3.991689217066735,0.5019563811561181,0.7099,0.5768,0.5167,0.4198,0.4868,0.3955,17603,50,90.0557,West,2.4151,2025-12-21T02:09:19Z,148.88546598320423,69.31200681818541,LIGHT
18,NA,R,2025-12-20T21:52:00Z,30,1x1,-20.1,-20,100,50,112.5263,532.4381,531,368,65535,625,2.579,0.2823,3.854152732305859,0.502070007190679,0.8195,0.6658,0.7118,0.5783,0.4061,0.33,17600,50,90.0557,West,2.1428,2025-12-21T02:52:19Z,148.8561155430128,69.31196628759524,LIGHT
18,NA,G,2025-12-20T21:55:00Z,30,1x1,-20,-20,100,50,88.3794,531.2783,530,355,65535,535,2.7172,0.2828,4.075643242079754,0.5488302307420901,0.8673,0.7046,0.7119,0.5784,0.4953,0.4024,17585,50,90.0557,West,2.1255,2025-12-21T02:55:19Z,148.85192338499854,69.31196050520367,LIGHT
18,/Volumes/Office-SSD/Astronomy/Astrophotography/Messier Objects/M81/M81_2025-12-20/M81_2025-12-20_LIGHT_B_30.00_0018.fits,B,2025-12-20T21:58:00Z,30,1x1,-19.9,-20,100,50,88.8169,528.5446,527,316,65535,544,2.5991,0.2524,3.949393519995902,0.41468330390464136,0.8875,0.7211,0.6779,0.5508,0.5728,0.4654,17597,50,90.0557,West,2.1094,2025-12-21T02:58:10Z,148.8519226872044,69.31196049502262,LIGHT
17,NA,L,2025-12-20T21:08:00Z,60,1x1,-20,-20,100,50,310.4736,709.5715,703,494,65535,760,2.5432,0.2804,3.99599199075188,0.520164185345755,0.6431,0.5225,0.5457,0.4434,0.3402,0.2764,17603,50,90.0557,West,2.4235,2025-12-21T02:08:07Z,148.88546627894218,69.31200682229915,LIGHT
17,NA,R,2025-12-20T21:51:00Z,30,1x1,-20,-20,100,50,111.3847,532.345,530,342,65535,640,2.5939,0.2785,3.884394694708978,0.45902642525413623,0.8863,0.7201,0.6805,0.5529,0.5679,0.4614,17600,50,90.0557,West,2.146,2025-12-21T02:51:49Z,148.8561156741944,69.31196628949985,LIGHT
17,NA,G,2025-12-20T21:54:00Z,30,1x1,-20,-20,100,50,87.9503,531.2593,530,342,65535,529,2.7038,0.2774,4.0661567960132805,0.5025653985776682,0.9141,0.7427,0.7769,0.6312,0.4817,0.3914,17585,50,90.0557,West,2.1297,2025-12-21T02:54:37Z,148.85192356574467,69.31196050783727,LIGHT
17,/Volumes/Office-SSD/Astronomy/Astrophotography/Messier Objects/M81/M81_2025-12-20/M81_2025-12-20_LIGHT_B_30.00_0017.fits,B,2025-12-20T21:57:00Z,30,1x1,-19.9,-20,100,50,86.9634,528.6047,527,359,65535,541,2.6581,0.2538,4.103599903554637,0.4845766469869004,0.8526,0.6927,0.7601,0.6176,0.3862,0.3138,17597,50,90.0557,West,2.1122,2025-12-21T02:57:39Z,148.85192281030558,69.31196049682029,LIGHT
16,NA,L,2025-12-20T21:07:00Z,60,1x1,-20,-20,100,50,312.553,709.9837,704,382,65535,761,2.4783,0.2571,3.856273340613281,0.5243041929168505,0.701,0.5696,0.6129,0.498,0.3402,0.2764,17603,50,90.0557,West,2.4306,2025-12-21T02:07:06Z,148.8854665250424,69.31200682571946,LIGHT
16,NA,R,2025-12-20T21:51:00Z,30,1x1,-20,-20,100,50,114.1562,532.3591,530,344,65535,653,2.4971,0.2907,3.718652802202725,0.4756808513458349,0.6859,0.5573,0.55,0.4469,0.4098,0.3329,17600,50,90.0557,West,2.1501,2025-12-21T02:51:07Z,148.85611584682692,69.31196629200511,LIGHT
16,NA,G,2025-12-20T21:54:00Z,30,1x1,-20.1,-20,100,50,91.2324,531.2629,530,347,65535,511,2.6118,0.2613,3.823629166062335,0.592410091779618,0.6227,0.506,0.4894,0.3977,0.385,0.3128,17585,50,90.0557,West,2.1326,2025-12-21T02:54:06Z,148.85192368870753,69.31196050962811,LIGHT
16,/Volumes/Office-SSD/Astronomy/Astrophotography/Messier Objects/M81/M81_2025-12-20/M81_2025-12-20_LIGHT_B_30.00_0016.fits,B,2025-12-20T21:57:00Z,30,1x1,-20,-20,100,50,86.4474,528.5838,527,354,65535,540,2.6407,0.2626,4.038014867517358,0.4388575486033311,0.915,0.7434,0.8167,0.6636,0.4125,0.3351,17597,50,90.0557,West,2.1152,2025-12-21T02:57:08Z,148.8519229416583,69.3119604987377,LIGHT
15,NA,L,2025-12-20T21:06:00Z,60,1x1,-20,-20,100,50,310.5744,710.9924,705,493,65535,765,2.5203,0.2773,3.909567411268916,0.4861042290270564,0.6797,0.5523,0.4588,0.3728,0.5015,0.4075,17603,50,90.0557,West,2.4376,2025-12-21T02:06:06Z,148.88546677141596,69.31200682914091,LIGHT
15,NA,R,2025-12-20T21:50:00Z,30,1x1,-20,-20,100,50,109.1834,532.3172,530,358,65535,615,2.7129,0.2807,4.1916676199349965,0.5035650842022759,0.5827,0.4735,0.481,0.3908,0.329,0.2673,17600,50,90.0557,West,2.153,2025-12-21T02:50:36Z,148.85611596996915,69.31196629379136,LIGHT
15,NA,G,2025-12-20T21:53:00Z,30,1x1,-20.1,-20,100,50,90.907,531.2577,530,352,65535,536,2.6244,0.2425,3.929063846611205,0.4837059291667497,0.6583,0.5349,0.4719,0.3835,0.459,0.3729,17585,50,90.0557,West,2.1355,2025-12-21T02:53:36Z,148.85192381188756,69.31196051142142,LIGHT
15,/Volumes/Office-SSD/Astronomy/Astrophotography/Messier Objects/M81/M81_2025-12-20/M81_2025-12-20_LIGHT_B_30.00_0015.fits,B,2025-12-20T21:56:00Z,30,1x1,-20,-20,100,50,89.3404,528.6518,527,342,65535,543,2.5642,0.2466,3.864677563793748,0.457781101171291,0.796,0.6467,0.685,0.5565,0.4054,0.3294,17597,50,90.0557,West,2.1192,2025-12-21T02:56:26Z,148.8519231140274,69.31196050125268,LIGHT
14,NA,L,2025-12-20T21:04:00Z,60,1x1,-20,-20,100,50,310.5714,712.1067,706,510,65535,762,2.5395,0.2819,3.9880327929886783,0.5307275003445795,0.6323,0.5138,0.5186,0.4213,0.3618,0.294,17603,50,90.0557,West,2.4462,2025-12-21T02:04:54Z,148.88965849500656,69.31201259919813,LIGHT
14,NA,R,2025-12-20T21:33:00Z,30,1x1,-20,-20,100,50,107.9466,533.5163,532,358,65535,619,2.6242,0.2991,3.950710332590477,0.47403735077048126,1.3284,1.0793,1.083,0.8799,0.7692,0.625,17600,50,90.0557,West,2.2583,2025-12-21T02:33:19Z,148.86869448634246,69.31198366559741,LIGHT
14,NA,G,2025-12-20T21:36:00Z,30,1x1,-20,-20,100,50,91.4833,532.9785,531,366,65535,523,2.5243,0.2391,3.673168852975505,0.5656580658543269,0.7486,0.6082,0.5876,0.4774,0.4638,0.3769,17585,50,90.0557,West,2.2396,2025-12-21T02:36:18Z,148.86450233331925,69.31197788565936,LIGHT
14,NA,B,2025-12-20T21:39:00Z,30,1x1,-20,-20,100,50,86.787,529.7888,528,345,65535,519,2.6066,0.2601,3.9676292084001,0.4765213875025712,1.3043,1.0598,1.1413,0.9273,0.6314,0.513,17597,50,90.0557,West,2.222,2025-12-21T02:39:08Z,148.86450163552345,69.31197787566585,LIGHT
13,NA,L,2025-12-20T21:03:00Z,60,1x1,-20,-20,100,50,309.8377,711.8922,706,479,65535,768,2.5233,0.2834,3.866397940803706,0.5354666963608482,0.6754,0.5488,0.5262,0.4275,0.4234,0.344,17603,50,90.0557,West,2.4533,2025-12-21T02:03:53Z,148.88965874117437,69.3120126026059,LIGHT
13,NA,R,2025-12-20T21:32:00Z,30,1x1,-20,-20,100,50,112.7898,533.4684,532,353,65535,626,2.5026,0.2764,3.7000877887552472,0.4651291094088177,0.9425,0.7658,0.7435,0.6041,0.5793,0.4706,17600,50,90.0557,West,2.2617,2025-12-21T02:32:48Z,148.86869461765633,69.31198366746871,LIGHT
13,NA,G,2025-12-20T21:35:00Z,30,1x1,-20,-20,100,50,85.425,533.0156,532,329,65535,514,2.7089,0.2804,4.118084810207252,0.5401126526896264,1.3445,1.0924,1.1604,0.9428,0.6789,0.5516,17585,50,90.0557,West,2.2438,2025-12-21T02:35:37Z,148.86869392005218,69.3119836575186,LIGHT
13,/Volumes/Office-SSD/Astronomy/Astrophotography/Messier Objects/M81/M81_2025-12-20/M81_2025-12-20_LIGHT_B_30.00_0013.fits,B,2025-12-20T21:38:00Z,30,1x1,-20,-20,100,50,87.8933,529.8546,528,336,65535,541,2.5629,0.2488,3.875680716730094,0.45093543808431447,0.7574,0.6154,0.6212,0.5047,0.4334,0.3521,17597,50,90.0557,West,2.2251,2025-12-21T02:38:37Z,148.86450175864704,69.31197787743073,LIGHT
12,NA,L,2025-12-20T21:02:00Z,60,1x1,-20.1,-20,100,50,310.7084,712.0022,706,490,65535,767,2.5088,0.2638,3.891905159746567,0.5244755110209742,0.604,0.4908,0.5177,0.4206,0.3113,0.2529,17603,50,90.0557,West,2.4607,2025-12-21T02:02:53Z,148.88965899570914,69.31201260612669,LIGHT
12,NA,R,2025-12-20T21:32:00Z,30,1x1,-20,-20,100,50,109.4027,533.5231,532,347,65535,626,2.6134,0.2776,3.946258072694176,0.44572253157261177,0.7735,0.6284,0.6262,0.5088,0.454,0.3689,17600,50,90.0557,West,2.2659,2025-12-21T02:32:08Z,148.8686947818955,69.31198366980814,LIGHT
12,NA,G,2025-12-20T21:35:00Z,30,1x1,-20,-20,100,50,87.7727,533.0727,532,344,65535,518,2.7045,0.2513,4.147667715910323,0.4623581878075137,0.8192,0.6656,0.6578,0.5344,0.4883,0.3967,17585,50,90.0557,West,2.2471,2025-12-21T02:35:06Z,148.8686940513353,69.31198365939278,LIGHT
12,/Volumes/Office-SSD/Astronomy/Astrophotography/Messier Objects/M81/M81_2025-12-20/M81_2025-12-20_LIGHT_B_30.00_0012.fits,B,2025-12-20T21:38:00Z,30,1x1,-20,-20,100,50,87.0867,529.8167,528,348,65535,529,2.5804,0.2561,3.886368139678843,0.4573557718658569,0.7927,0.6441,0.6622,0.5381,0.4358,0.3541,17597,50,90.0557,West,2.2284,2025-12-21T02:38:07Z,148.86450188995968,69.31197787931228,LIGHT
11,NA,L,2025-12-20T21:01:00Z,60,1x1,-20,-20,100,50,311.6073,713.0043,707,495,65535,781,2.4244,0.2505,3.7667677555674546,0.5188315276295619,0.6132,0.4982,0.5413,0.4398,0.288,0.234,17603,50,90.0557,West,2.4694,2025-12-21T02:01:41Z,148.8896592912241,69.3120126102107,LIGHT
11,NA,R,2025-12-20T21:31:00Z,30,1x1,-20,-20,100,50,110.4194,533.4873,532,360,65535,626,2.578,0.2865,3.8178522296643704,0.4741618469407593,0.8089,0.6572,0.5843,0.4748,0.5594,0.4545,17600,50,90.0557,West,2.2691,2025-12-21T02:31:37Z,148.8686949050806,69.31198367156203,LIGHT
11,NA,G,2025-12-20T21:34:00Z,30,1x1,-20,-20,100,50,86.0378,533.0752,532,337,65535,520,2.6768,0.2693,4.0169622922299215,0.5051222447963288,1.1969,0.9725,0.9688,0.7871,0.7029,0.5711,17585,50,90.0557,West,2.2503,2025-12-21T02:34:36Z,148.86869417458036,69.31198366115152,LIGHT
11,/Volumes/Office-SSD/Astronomy/Astrophotography/Messier Objects/M81/M81_2025-12-20/M81_2025-12-20_LIGHT_B_30.00_0011.fits,B,2025-12-20T21:37:00Z,30,1x1,-20,-20,100,50,87.3579,529.9086,528,372,65535,535,2.5739,0.2329,3.9069643970965946,0.43706474152711,0.9516,0.7732,0.68,0.5525,0.6658,0.5409,17597,50,90.0557,West,2.2328,2025-12-21T02:37:25Z,148.86450206237149,69.31197788178154,LIGHT
10,NA,L,2025-12-20T21:00:00Z,60,1x1,-20,-20,100,50,309.8183,714.2712,708,485,65535,781,2.524,0.2741,3.9094366750197342,0.5147379812671002,0.8562,0.6957,0.7247,0.5888,0.4559,0.3705,17603,50,90.0557,West,2.4766,2025-12-21T02:00:40Z,148.89385096671043,69.31201837886661,LIGHT
