ExposureNumber,FilePath,FilterName,ExposureStart,Duration,Binning,CameraTemp,CameraTargetTemp,Gain,Offset,ADUStDev,ADUMean,ADUMedian,ADUMin,ADUMax,DetectedStars,HFR,HFRStDev,FWHM,Eccentricity,GuidingRMS,GuidingRMSArcSec,GuidingRMSRA,GuidingRMSRAArcSec,GuidingRMSDEC,GuidingRMSDECArcSec,FocuserPosition,FocuserTemp,RotatorPosition,PierSide,Airmass,ExposureStartUTC,MountRA,MountDec,ImageType
343,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0343.fits,L,2026-03-15T04:48:00Z,30,1x1,-15,-15,0,50,97.0727,523.6398,522,395,65535,722,2.8522,0.3694,4.629208021475149,0.40494124107136753,1.2981,1.125,0.9895,0.8576,0.8402,0.7282,20901,4.995,270.1491,East,1.6301,2026-03-15T08:48:39Z,148.7440488389892,69.32125735200108,LIGHT
344,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0344.fits,L,2026-03-15T04:49:00Z,30,1x1,-15.1,-15,0,50,101.8163,523.6218,522,400,65535,729,2.7351,0.3305,4.344820106446954,0.3711480775430533,0.8996,0.7797,0.7667,0.6645,0.4705,0.4078,20901,4.99,270.1491,East,1.6318,2026-03-15T08:49:09Z,148.74404885427452,69.32125732307347,LIGHT
345,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0345.fits,L,2026-03-15T04:49:00Z,30,1x1,-15,-15,0,50,110.882,523.5971,522,407,65535,751,2.4665,0.2671,3.724279202075544,0.3943941162448636,0.7425,0.6435,0.5491,0.4759,0.4998,0.4331,20901,4.98,270.1491,East,1.6334,2026-03-15T08:49:40Z,148.74404886858264,69.32125729599939,LIGHT
346,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0346.fits,L,2026-03-15T04:50:00Z,30,1x1,-15,-15,0,50,110.5306,523.6114,522,403,65535,742,2.4533,0.2745,3.709153073020034,0.3644877962696004,0.8458,0.733,0.7309,0.6335,0.4257,0.3689,20901,4.96,270.1491,East,1.6351,2026-03-15T08:50:11Z,148.74404888287938,69.32125726895096,LIGHT
347,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0347.fits,L,2026-03-15T04:50:00Z,30,1x1,-15,-15,0,50,108.9718,523.5755,522,385,65535,752,2.4986,0.3003,3.8211004292188,0.3885990256965695,0.8775,0.7605,0.6587,0.5709,0.5797,0.5024,20901,4.93,270.1491,East,1.6368,2026-03-15T08:50:41Z,148.74404889815358,69.32125724005765,LIGHT
348,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0348.fits,L,2026-03-15T04:51:00Z,30,1x1,-15,-15,0,50,106.6697,523.5782,522,378,65535,726,2.5971,0.2976,4.030462288589234,0.37518686518647926,1.0713,0.9284,0.5297,0.459,0.9312,0.807,20901,4.88,270.1491,East,1.6385,2026-03-15T08:51:12Z,148.74404891248966,69.32125721294301,LIGHT
349,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0349.fits,L,2026-03-15T04:51:00Z,30,1x1,-15,-15,0,50,108.4588,523.6237,522,370,65535,754,2.531,0.3066,3.9044677424235825,0.3980826204884712,0.9178,0.7954,0.6855,0.5941,0.6103,0.5289,20901,4.855,270.1491,East,1.6401,2026-03-15T08:51:42Z,148.74404892683154,69.32125718582148,LIGHT
350,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0350.fits,L,2026-03-15T04:52:00Z,30,1x1,-15,-15,0,50,89.6369,523.6639,522,386,65535,661,3.0893,0.4104,5.177872995078154,0.4305033833994289,2.2325,1.9349,1.6288,1.4116,1.5268,1.3232,20901,4.795,270.1491,East,1.6422,2026-03-15T08:52:19Z,148.7440489449978,69.3212571514735,LIGHT
351,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0351.fits,L,2026-03-15T04:52:00Z,30,1x1,-15,-15,0,50,100.4683,523.6982,522,392,65535,715,2.7917,0.3255,4.451360545539291,0.381140085679573,1.0437,0.9045,0.7983,0.6918,0.6724,0.5827,20901,4.74,270.1491,East,1.6439,2026-03-15T08:52:50Z,148.74404895933375,69.3212571243724,LIGHT
352,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0352.fits,L,2026-03-15T04:53:00Z,30,1x1,-15,-15,0,50,102.4946,523.6924,522,401,65535,714,2.7163,0.3319,4.209638890035007,0.4837226962133982,1.166,1.0105,0.954,0.8268,0.6704,0.581,20901,4.695,270.1491,East,1.6456,2026-03-15T08:53:20Z,148.74404897364005,69.32125709733124,LIGHT
353,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0353.fits,L,2026-03-15T04:55:00Z,30,1x1,-15.1,-15,0,50,104.5145,523.6517,522,408,65535,723,2.6472,0.3042,4.101511906138739,0.4186879179621809,1.012,0.8771,0.6976,0.6046,0.7332,0.6354,20891,4.725,270.1491,East,1.6524,2026-03-15T08:55:21Z,148.74404903198618,69.32125698708974,LIGHT
354,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0354.fits,L,2026-03-15T04:55:00Z,30,1x1,-15.1,-15,0,50,102.2119,523.8242,522,387,65535,748,2.6875,0.3416,4.319029420367188,0.3987123392390677,0.9171,0.7948,0.6745,0.5846,0.6214,0.5386,20891,4.72,270.1491,East,1.6541,2026-03-15T08:55:52Z,148.74404904633585,69.32125695998707,LIGHT
355,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0355.fits,L,2026-03-15T04:56:00Z,30,1x1,-15,-15,0,50,106.8336,524.0685,523,383,65535,707,2.6015,0.2727,4.055053014498249,0.5114997876827545,1.1834,1.0256,0.8447,0.732,0.8288,0.7183,20891,4.735,270.1491,East,1.6558,2026-03-15T08:56:22Z,148.73985891187073,69.32125094536126,LIGHT
356,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0356.fits,L,2026-03-15T04:56:00Z,30,1x1,-15,-15,0,50,102.9056,523.9088,523,399,65535,718,2.6954,0.3227,4.252804458683146,0.45029393560914494,1.5681,1.359,1.2839,1.1127,0.9004,0.7803,20891,4.725,270.1491,East,1.6576,2026-03-15T08:56:53Z,148.73985892717732,69.32125091647295,LIGHT
357,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0357.fits,L,2026-03-15T04:57:00Z,30,1x1,-15,-15,0,50,75.0128,524.012,523,379,46384,596,3.4995,0.4893,6.2608196270289085,0.47656387280504103,2.5155,2.1801,1.8416,1.5961,1.7135,1.485,20891,4.68,270.1491,East,1.6593,2026-03-15T08:57:23Z,148.73985894156598,69.3212508893212,LIGHT
358,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0358.fits,L,2026-03-15T04:57:00Z,30,1x1,-14.9,-15,0,50,95.4642,523.9933,523,383,65535,685,2.9047,0.3416,4.707067178712858,0.3922370229130904,1.2554,1.088,0.8122,0.7039,0.9573,0.8296,20891,4.65,270.1491,East,1.661,2026-03-15T08:57:54Z,148.73985895593793,69.32125086220506,LIGHT
359,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0359.fits,L,2026-03-15T04:59:00Z,30,1x1,-15,-15,0,50,105.6346,523.8485,522,390,65535,752,2.5995,0.3131,4.051780573213193,0.4418736723307942,1.3779,1.1942,1.0707,0.928,0.8672,0.7516,20894,4.78,270.1491,East,1.6676,2026-03-15T08:59:51Z,148.7398590114883,69.32125075743379,LIGHT
360,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0360.fits,L,2026-03-15T05:00:00Z,30,1x1,-15,-15,0,50,95.9754,523.8834,523,393,65535,703,2.8789,0.3683,4.587843727837899,0.488451359121304,1.7636,1.5285,1.2355,1.0708,1.2585,1.0907,20894,4.875,270.1491,East,1.6698,2026-03-15T09:00:27Z,148.7398590297106,69.3212507230786,LIGHT
361,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0361.fits,L,2026-03-15T05:00:00Z,30,1x1,-15,-15,0,50,105.4112,523.9479,523,395,65535,732,2.6501,0.3055,4.119067834750636,0.3802101491141056,0.8249,0.7149,0.5851,0.5071,0.5815,0.504,20894,4.935,270.1491,East,1.6716,2026-03-15T09:00:58Z,148.7398590440836,69.32125069598523,LIGHT
362,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0362.fits,L,2026-03-15T05:01:00Z,30,1x1,-15,-15,0,50,110.2799,523.9394,523,389,65535,766,2.4799,0.2669,3.784091127043993,0.413115388123551,0.7269,0.6299,0.6485,0.562,0.3283,0.2845,20894,4.97,270.1491,East,1.6733,2026-03-15T09:01:28Z,148.7398590584403,69.32125066892657,LIGHT
363,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0363.fits,L,2026-03-15T05:01:00Z,30,1x1,-15,-15,0,50,105.3614,523.903,523,402,65535,746,2.6337,0.3037,4.201784461590412,0.370723396880736,1.2496,1.083,0.9841,0.8529,0.7701,0.6674,20894,4.955,270.1491,East,1.6752,2026-03-15T09:01:59Z,148.73985907379495,69.32125063999149,LIGHT
364,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0364.fits,L,2026-03-15T05:02:00Z,30,1x1,-15,-15,0,50,105.51220000000001,524.0526,523,362,65535,742,2.5636,0.3191,3.9892383906312943,0.4191642152085254,1.043,0.904,0.8768,0.7599,0.5649,0.4895,20894,4.935,270.1491,East,1.6769,2026-03-15T09:02:30Z,148.7398590882032,69.321250612844,LIGHT
365,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0365.fits,L,2026-03-15T05:03:00Z,30,1x1,-15,-15,0,50,110.4858,523.9662,523,382,65535,752,2.5044,0.2825,3.8640363006085905,0.4666189099982612,1.0305,0.8931,0.7922,0.6865,0.6592,0.5713,20894,4.91,270.1491,East,1.6787,2026-03-15T09:03:00Z,148.73985910261146,69.32125058570047,LIGHT
366,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0366.fits,L,2026-03-15T05:03:00Z,30,1x1,-15,-15,0,50,107.6103,523.8962,523,407,65535,750,2.5592,0.2983,3.966514534657141,0.4371172806125404,1.0493,0.9094,0.8628,0.7478,0.5971,0.5175,20894,4.875,270.1491,East,1.6804,2026-03-15T09:03:31Z,148.73985911698193,69.32125055863227,LIGHT
367,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0367.fits,L,2026-03-15T05:04:00Z,30,1x1,-15,-15,0,50,110.5317,523.8949,523,387,65535,741,2.4445,0.2706,3.7210360905325977,0.41621144590413733,0.7431,0.644,0.5998,0.5198,0.4387,0.3802,20894,4.845,270.1491,East,1.6823,2026-03-15T09:04:02Z,148.73985913231644,69.32125052975262,LIGHT
368,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0368.fits,L,2026-03-15T05:04:00Z,30,1x1,-15,-15,0,50,109.7297,523.896,523,387,65535,754,2.4991,0.2735,3.855600776946619,0.3927434795821111,0.9969,0.864,0.7146,0.6193,0.6951,0.6024,20894,4.82,270.1491,East,1.6841,2026-03-15T09:04:32Z,148.73985914672022,69.32125050262997,LIGHT
369,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0369.fits,L,2026-03-15T05:05:00Z,30,1x1,-15,-15,0,50,107.9264,523.9409,523,381,65535,751,2.5358,0.2774,3.939162359408256,0.3835753592430934,0.9268,0.8033,0.7083,0.6138,0.5978,0.5181,20894,4.765,270.1491,East,1.686,2026-03-15T09:05:03Z,148.73566901458162,69.32124448548204,LIGHT
370,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0370.fits,L,2026-03-15T05:05:00Z,30,1x1,-15,-15,0,50,109.4117,523.7842,522,388,65535,750,2.4699,0.2744,3.764874194314315,0.4437936241925994,0.8225,0.7129,0.4343,0.3764,0.6985,0.6054,20894,4.75,270.1491,East,1.6881,2026-03-15T09:05:41Z,148.73566903186506,69.32124445296189,LIGHT
371,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0371.fits,L,2026-03-15T05:06:00Z,30,1x1,-15,-15,0,50,108.3029,523.8188,522,391,65535,755,2.5435,0.3009,3.981490885479286,0.4185858994830858,0.7355,0.6374,0.6158,0.5337,0.4021,0.3485,20894,4.715,270.1491,East,1.69,2026-03-15T09:06:11Z,148.73566904724666,69.32124442402512,LIGHT
372,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0372.fits,L,2026-03-15T05:06:00Z,30,1x1,-14.9,-15,0,50,106.2042,523.8302,522,409,65535,729,2.6265,0.2891,4.092109275467832,0.39863692823413355,0.9003,0.7802,0.6611,0.5729,0.6111,0.5297,20894,4.685,270.1491,East,1.6918,2026-03-15T09:06:42Z,148.73566906165084,69.32124439693133,LIGHT
373,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0373.fits,L,2026-03-15T05:07:00Z,30,1x1,-14.9,-15,0,50,105.726,523.7853,522,395,65535,747,2.576,0.2967,4.019202823884366,0.3956845799450071,1.1083,0.9605,0.8143,0.7057,0.7519,0.6516,20894,4.655,270.1491,East,1.6936,2026-03-15T09:07:12Z,148.7356690760661,69.32124436982072,LIGHT
374,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0374.fits,L,2026-03-15T05:07:00Z,30,1x1,-15,-15,0,50,109.1752,523.7791,522,385,65535,757,2.5004,0.2699,3.8582518307006257,0.3899421097063138,0.8487,0.7355,0.5749,0.4982,0.6243,0.5411,20894,4.64,270.1491,East,1.6955,2026-03-15T09:07:44Z,148.73566909141869,69.3212443409517,LIGHT
375,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0375.fits,L,2026-03-15T05:08:00Z,30,1x1,-15,-15,0,50,112.3009,523.8235,522,401,65535,770,2.4122,0.2693,3.634381006990336,0.43599096772583634,1.0282,0.8911,0.8044,0.6971,0.6405,0.5551,20894,4.64,270.1491,East,1.6973,2026-03-15T09:08:15Z,148.73566910585004,69.32124431381914,LIGHT
376,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0376.fits,L,2026-03-15T05:08:00Z,30,1x1,-14.8,-15,0,50,111.8084,523.8195,522,403,65535,765,2.4073,0.2676,3.633264507498864,0.4538449316963178,0.871,0.7549,0.6517,0.5648,0.5779,0.5008,20894,4.645,270.1491,East,1.6993,2026-03-15T09:08:45Z,148.73566912126617,69.32124428483954,LIGHT
377,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0377.fits,L,2026-03-15T05:09:00Z,30,1x1,-14.8,-15,0,50,94.2653,523.8597,522,399,65535,683,2.9397,0.372,4.803969682122853,0.3783346605382337,1.5982,1.3851,1.079,0.9352,1.1789,1.0217,20894,4.665,270.1491,East,1.7011,2026-03-15T09:09:16Z,148.73566913567515,69.32124425775736,LIGHT
378,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0378.fits,L,2026-03-15T05:09:00Z,30,1x1,-14.8,-15,0,50,105.2512,523.8977,523,384,65535,733,2.6562,0.3022,4.173315777887367,0.4313581027137516,1.0899,0.9446,0.7212,0.625,0.8173,0.7083,20894,4.685,270.1491,East,1.7029,2026-03-15T09:09:46Z,148.7356691501164,69.32124423061855,LIGHT
379,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0379.fits,L,2026-03-15T05:10:00Z,30,1x1,-14.8,-15,0,50,113.9147,523.8878,523,393,65535,783,2.3721,0.2656,3.580491598691636,0.5111083982303366,0.7098,0.6152,0.6426,0.557,0.3014,0.2612,20894,4.71,270.1491,East,1.7047,2026-03-15T09:10:17Z,148.73566916452543,69.3212442035443,LIGHT
380,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0380.fits,L,2026-03-15T05:10:00Z,30,1x1,-14.8,-15,0,50,113.836,523.8727,523,386,65535,763,2.3759,0.2699,3.574177251352878,0.483871577197632,0.7199,0.6239,0.6622,0.5739,0.2823,0.2446,20894,4.765,270.1491,East,1.7071,2026-03-15T09:10:55Z,148.73566918283106,69.32124416915426,LIGHT
381,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0381.fits,L,2026-03-15T05:11:00Z,30,1x1,-14.8,-15,0,50,116.0906,523.9025,523,397,65535,777,2.2666,0.2438,3.3977449442461594,0.4154229155481109,0.6371,0.5522,0.4798,0.4158,0.4192,0.3633,20894,4.795,270.1491,East,1.709,2026-03-15T09:11:25Z,148.73566919821252,69.3212441402628,LIGHT
382,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0382.fits,L,2026-03-15T05:11:00Z,30,1x1,-14.9,-15,0,50,112.7732,523.872,523,386,65535,780,2.3392,0.2628,3.5421796260186804,0.43135775624096695,0.7937,0.6879,0.5117,0.4435,0.6068,0.5258,20894,4.82,270.1491,East,1.7108,2026-03-15T09:11:56Z,148.73566921265856,69.32124411313244,LIGHT
383,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0383.fits,L,2026-03-15T05:12:00Z,30,1x1,-15,-15,0,50,114.3445,523.888,523,378,65535,788,2.2964,0.2539,3.460619337892218,0.4339546102744139,0.709,0.6144,0.5675,0.4918,0.4249,0.3683,20894,4.835,270.1491,East,1.7127,2026-03-15T09:12:27Z,148.7356692270772,69.32124408605758,LIGHT
384,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0384.fits,L,2026-03-15T05:12:00Z,30,1x1,-15,-15,0,50,110.7645,523.8507,522,394,65535,760,2.4881,0.2691,3.834524909006046,0.4256954117109536,0.7844,0.6798,0.4988,0.4323,0.6053,0.5246,20894,4.835,270.1491,East,1.7147,2026-03-15T09:12:57Z,148.73566924248448,69.32124405713078,LIGHT
385,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0385.fits,L,2026-03-15T05:13:00Z,30,1x1,-15,-15,0,50,108.9026,523.9204,523,396,65535,752,2.5606,0.2871,3.952222467391911,0.5701391918720186,1.1063,0.9587,0.9481,0.8217,0.57,0.494,20894,4.835,270.1491,East,1.7165,2026-03-15T09:13:28Z,148.73566925694047,69.32124402999422,LIGHT
386,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0386.fits,L,2026-03-15T05:13:00Z,30,1x1,-15,-15,0,50,107.3249,523.8635,522,382,65535,747,2.5752,0.3019,3.9976043938776913,0.40354923682577326,0.7624,0.6607,0.5631,0.488,0.5139,0.4454,20894,4.825,270.1491,East,1.7184,2026-03-15T09:13:58Z,148.73566927138825,69.32124400287697,LIGHT
387,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0387.fits,L,2026-03-15T05:14:00Z,30,1x1,-15,-15,0,50,106.4529,523.8812,523,397,65535,738,2.6065,0.3033,4.039213059654884,0.3849966702943636,0.8717,0.7555,0.7509,0.6507,0.4429,0.3838,20894,4.85,270.1491,East,1.7202,2026-03-15T09:14:29Z,148.73566928584236,69.32124397575191,LIGHT
388,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0388.fits,L,2026-03-15T05:14:00Z,30,1x1,-15,-15,0,50,109.138,523.921,523,396,65535,766,2.5229,0.2775,3.88575598318629,0.3634624164412483,0.8614,0.7465,0.5984,0.5186,0.6196,0.537,20894,4.855,270.1491,East,1.7222,2026-03-15T09:14:59Z,148.7356693013031,69.3212439467423,LIGHT
389,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0389.fits,L,2026-03-15T05:17:00Z,30,1x1,-14.9,-15,0,50,102.825,525.2335,524,410,65535,692,2.4414,0.2635,3.7577894454967344,0.4397333217489766,0.73740000000000006,0.639,0.5025,0.4355,0.5396,0.4677,20884,4.97,270.1491,East,1.7297,2026-03-15T09:17:01Z,148.73566935913132,69.3212438382776,LIGHT
390,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0390.fits,L,2026-03-15T05:17:00Z,30,1x1,-14.9,-15,0,50,100.6695,524.7643,524,395,65535,728,2.5269,0.2756,3.9491096226748614,0.42111427076406,1.085,0.9403,0.7847,0.6801,0.7493,0.6493,20884,4.985,270.1491,East,1.7321,2026-03-15T09:17:38Z,148.73147923127038,69.32123781508952,LIGHT
391,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0391.fits,L,2026-03-15T05:18:00Z,30,1x1,-15,-15,0,50,110.5917,524.1075,523,390,65535,737,2.4655,0.2485,3.8020898884531578,0.3962187173074755,0.6701,0.5808,0.5042,0.437,0.4414,0.3825,20884,4.995,270.1491,East,1.734,2026-03-15T09:18:08Z,148.73147924570708,69.3212377880387,LIGHT
392,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0392.fits,L,2026-03-15T05:18:00Z,30,1x1,-15,-15,0,50,112.2445,524.0146,523,402,65535,777,2.439,0.2727,3.708090995662871,0.44431457894802734,0.9157,0.7936,0.726,0.6292,0.5581,0.4837,20884,5,270.1491,East,1.7359,2026-03-15T09:18:39Z,148.7314792602157,69.32123776085712,LIGHT
393,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0393.fits,L,2026-03-15T05:19:00Z,30,1x1,-15,-15,0,50,111.7439,524.0146,523,383,65535,757,2.4397,0.2736,3.737529215551289,0.43558565836763,0.804,0.6968,0.6348,0.5501,0.4935,0.4277,20884,5,270.1491,East,1.738,2026-03-15T09:19:09Z,148.73147927565657,69.32123773193351,LIGHT
394,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0394.fits,L,2026-03-15T05:19:00Z,30,1x1,-14.9,-15,0,50,114.1808,524.0984,523,391,65535,777,2.3552,0.2389,3.60029429493308,0.41500922067393126,0.6522,0.5653,0.4725,0.4095,0.4496,0.3897,20884,5,270.1491,East,1.7399,2026-03-15T09:19:40Z,148.73147929012154,69.3212377048421,LIGHT
395,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0395.fits,L,2026-03-15T05:20:00Z,30,1x1,-14.8,-15,0,50,113.208,524.0377,523,387,65535,796,2.3935,0.2672,3.673391922218899,0.4146462230765816,0.8191,0.7099,0.6293,0.5454,0.5243,0.4544,20884,5,270.1491,East,1.7418,2026-03-15T09:20:11Z,148.73147930460922,69.32123767771216,LIGHT
396,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0396.fits,L,2026-03-15T05:20:00Z,30,1x1,-14.9,-15,0,50,115.0041,524.0081,523,404,65535,779,2.3607,0.2506,3.60736964775744,0.459498123363192,0.7018,0.6083,0.5158,0.447,0.476,0.4125,20884,5,270.1491,East,1.7439,2026-03-15T09:20:41Z,148.7314793200513,69.32123764879942,LIGHT
397,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0397.fits,L,2026-03-15T05:21:00Z,30,1x1,-14.9,-15,0,50,113.533,523.9443,523,393,65535,775,2.3986,0.258,3.666757894391327,0.4184848159903458,0.6945,0.6019,0.4357,0.3776,0.5409,0.4688,20884,5,270.1491,East,1.7458,2026-03-15T09:21:12Z,148.73147933456582,69.32123762162765,LIGHT
398,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0398.fits,L,2026-03-15T05:21:00Z,30,1x1,-14.9,-15,0,50,115.6854,523.9571,523,396,65535,777,2.3137,0.2422,3.4743047985555524,0.4211091490040127,0.612,0.5304,0.4547,0.394,0.4097,0.3551,20884,5,270.1491,East,1.7478,2026-03-15T09:21:42Z,148.7314793490441,69.32123759452762,LIGHT
399,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0399.fits,L,2026-03-15T05:22:00Z,30,1x1,-15,-15,0,50,110.6826,524.0074,523,405,65535,765,2.5002,0.2684,3.8766282619430177,0.3951867675199202,0.9778,0.8474,0.8201,0.7107,0.5325,0.4615,20884,5,270.1491,East,1.7497,2026-03-15T09:22:13Z,148.73147936355429,69.32123756737192,LIGHT
400,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0400.fits,L,2026-03-15T05:22:00Z,30,1x1,-15,-15,0,50,112.3016,524.0081,523,401,65535,768,2.4529,0.2501,3.756724990532759,0.4391649534804683,0.7487,0.6489,0.5421,0.4699,0.5164,0.4475,20884,5,270.1491,East,1.7521,2026-03-15T09:22:49Z,148.73147938192676,69.32123753299378,LIGHT
