----------------------------------------------------------------------
--------------N.I.N.A. - Nighttime Imaging 'N' Astronomy--------------
--------------------------Version 3.1.2.9001--------------------------
-------------------------2025-07-12T22:46:29--------------------------
----------------------------------------------------------------------
---------------------Microsoft Windows 10.0.26100---------------------
-------------------------OS Architecture X64--------------------------
-----------------------Process Architecture X64-----------------------
------------------------------.NET 8.0.8------------------------------
----------------------------------------------------------------------
--------------------------Processor Count 4---------------------------
--------------------Total Physical Memory 7.75 GB---------------------
----------------------------------------------------------------------
DATE|LEVEL|SOURCE|MEMBER|LINE|MESSAGE
2025-07-12T22:48:23.3019|INFO|SequenceItem.cs|Run|208|Starting Category: * Instruction Set *, Container: NINA.Sequencer.Container.StartAreaContainer, Strategy: SequentialStrategy, Items[CREATED]: 10, Items[DISABLED]: 1
2025-07-12T22:48:23.3024|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
2025-07-12T22:48:23.3028|INFO|SequenceItem.cs|Run|208|Starting Category: Utility, Item: Annotation, Text: 
2025-07-12T22:48:23.3033|INFO|SequenceItem.cs|Run|254|Finishing Category: Utility, Item: Annotation, Text: 
2025-07-12T22:48:23.3106|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
2025-07-12T22:48:23.3109|INFO|SequenceItem.cs|Run|208|Starting Category: Utility, Item: Annotation, Text: 
2025-07-12T22:48:23.3111|INFO|SequenceItem.cs|Run|254|Finishing Category: Utility, Item: Annotation, Text: 
2025-07-12T22:48:23.3113|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
2025-07-12T22:48:23.3114|INFO|SequenceItem.cs|Run|208|Starting Category: Utility, Item: Annotation, Text: 
2025-07-12T22:48:23.3114|INFO|SequenceItem.cs|Run|254|Finishing Category: Utility, Item: Annotation, Text: 
2025-07-12T22:48:23.3115|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
2025-07-12T22:48:23.3118|INFO|SequenceItem.cs|Run|208|Starting Category: Utility, Item: WaitForTime, Time: 21:9:35h, Offset: 20
2025-07-12T22:48:23.3132|INFO|SequenceItem.cs|Run|254|Finishing Category: Utility, Item: WaitForTime, Time: 21:9:35h, Offset: 20
