DATE,MESSAGE,ROLE,EVENT_ID,TYPE
45860.21,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1625,end
45860.21,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,1627,start
45860.21,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,1627,end
45860.21,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1629,start
45860.21,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1629,end
45860.21,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1630,start
45860.21,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1630,end
45860.21,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,1632,start
45860.21,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,1632,end
45860.21,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1634,start
45860.21,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1634,end
45860.21,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1635,start
45860.21,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1635,end
45860.21,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1637,start
45860.21,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1637,end
45860.21,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1639,start
45860.21,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1639,end
45860.21,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1640,start
45860.21,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1640,end
45860.21,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1641,start
45860.21,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1641,end
45860.21,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1643,start
45860.21,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1643,end
45860.21,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1644,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1644,end
45860.22,"Starting Category: Guider, Item: Dither",Dither,1645,start
45860.22,"Finishing Category: Guider, Item: Dither",Dither,1645,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1647,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1647,end
45860.22,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1649,start
45860.22,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1649,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1650,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1650,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,1652,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,1652,end
45860.22,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1654,start
45860.22,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1654,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1655,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1655,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,1657,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,1657,end
45860.22,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1659,start
45860.22,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1659,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1660,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1660,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,1662,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,1662,end
45860.22,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1664,start
45860.22,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1664,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1665,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1665,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1667,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1667,end
45860.22,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1669,start
45860.22,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1669,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1670,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1670,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1671,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1671,end
45860.22,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1673,start
45860.22,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1673,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1674,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1674,end
45860.22,"Starting Category: Guider, Item: Dither",Dither,1675,start
45860.22,"Finishing Category: Guider, Item: Dither",Dither,1675,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1677,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1677,end
45860.22,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1679,start
45860.22,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1679,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1680,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1680,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,1682,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,1682,end
45860.22,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1684,start
45860.22,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1684,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1685,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1685,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,1687,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,1687,end
45860.22,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1689,start
45860.22,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1689,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1690,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1690,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,1692,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,1692,end
45860.22,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1694,start
45860.22,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1694,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1695,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1695,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1697,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1697,end
45860.22,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1699,start
45860.22,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1699,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1700,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1700,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1701,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1701,end
45860.22,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1703,start
45860.22,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1703,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1704,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1704,end
45860.22,"Starting Category: Guider, Item: Dither",Dither,1705,start
45860.22,"Finishing Category: Guider, Item: Dither",Dither,1705,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1707,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1707,end
45860.22,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1709,start
45860.22,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1709,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1710,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1710,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,1712,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,1712,end
45860.22,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1714,start
45860.22,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1714,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1715,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1715,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,1717,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,1717,end
45860.22,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1719,start
45860.22,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1719,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1720,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1720,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,1722,start
45860.22,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,1722,end
45860.22,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1724,start
45860.22,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1724,end
45860.22,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1725,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1725,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1727,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1727,end
45860.23,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1729,start
45860.23,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1729,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1730,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1730,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1731,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1731,end
45860.23,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1733,start
45860.23,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1733,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1734,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1734,end
45860.23,"Starting Category: Guider, Item: Dither",Dither,1735,start
45860.23,"Finishing Category: Guider, Item: Dither",Dither,1735,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1737,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1737,end
45860.23,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1739,start
45860.23,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1739,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1740,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1740,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,1742,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,1742,end
45860.23,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1744,start
45860.23,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1744,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1745,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1745,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,1747,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,1747,end
45860.23,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1749,start
45860.23,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1749,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1750,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1750,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,1752,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,1752,end
45860.23,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1754,start
45860.23,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1754,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1755,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1755,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1757,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1757,end
45860.23,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1759,start
45860.23,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1759,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1760,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1760,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1761,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1761,end
45860.23,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1763,start
45860.23,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1763,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1764,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1764,end
45860.23,"Starting Category: Guider, Item: Dither",Dither,1765,start
45860.23,"Finishing Category: Guider, Item: Dither",Dither,1765,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1767,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1767,end
45860.23,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1769,start
45860.23,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1769,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1770,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1770,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,1772,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,1772,end
45860.23,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1774,start
45860.23,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1774,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1775,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1775,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,1777,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,1777,end
45860.23,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1779,start
45860.23,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1779,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1780,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1780,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,1782,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,1782,end
45860.23,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1784,start
45860.23,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1784,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1785,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1785,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1787,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1787,end
45860.23,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1789,start
45860.23,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1789,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1790,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1790,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1791,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1791,end
45860.23,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1793,start
45860.23,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1793,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1794,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1794,end
45860.23,"Starting Category: Guider, Item: Dither",Dither,1795,start
45860.23,"Finishing Category: Guider, Item: Dither",Dither,1795,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1797,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,1797,end
45860.23,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1799,start
45860.23,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1799,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1800,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1800,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,1802,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,1802,end
45860.23,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1804,start
45860.23,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1804,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1805,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,1805,end
45860.23,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,1807,start
45860.23,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,1807,end
45860.23,"Starting Category: Guider, Item: StartGuiding",StartGuiding,1809,start
45860.23,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,1809,end
